,id,author_last,author_first,author,gender,title,year,genre,filename,sentence
766,19064,Cullum,Ridgwell,"Cullum, Ridgwell",male,The Triumph of John Kars,1917,novel,PG19064_raw.txt,"Murray McTavish was seated at a small table, green-baized, littered with account-books and a profusion of papers."
767,50123,Gordon,Harry,"Gordon, Harry",male,The River Motor Boat Boys on the Columbia,1913,young adult,PG50123_raw.txt,Rambler_ lay at the very summit of the Rocky Mountains.
768,7433,James,Henry,"James, Henry",male,The Awkward Age,1899,novel,PG7433_raw.txt,"I recall with perfect ease the idea in which “The Awkward Age” had its origin, but re-perusal gives me pause in respect to naming it."
769,1652,Verne,Jules,"Verne, Jules",male,The Survivors of the Chancellor,1875,novel,PG1652_raw.txt,"CHARLESTON, SEPTEMBER 27th, 1869.--It is high tide, and three o’clock in the afternoon when we leave the Battery-quay; the ebb carries us off shore, and as Captain Huntly has hoisted both main and top sails, the northerly breeze drives the “Chancellor” briskly across the bay."
770,36859,Erckmann-Chatrian,,Erckmann-Chatrian,unknown,The Invasion of France in 1814,1889,novel,PG36859_raw.txt,"If you would wish to know the history of the great invasion of 1814, such as it was related to me by the old hunter Frantz du Hengst, you must transport yourself to the village of Charmes, in the Vosges."
771,55140,Oliphant,Mrs. (Margaret),"Oliphant, Mrs. (Margaret)",female,A House in Bloomsbury,1894,novel,PG55140_raw.txt,"“Father,” said Dora, “I am going upstairs for a little, to see Mrs. Hesketh, if you have no objection.”"
772,25922,Bindloss,Harold,"Bindloss, Harold",male,Masters of the Wheat-Lands,1910,novel,PG25922_raw.txt,"The frost outside was bitter, and the prairie which rolled back from Lander's in long undulations to the far horizon, gleamed white beneath the moon, but there was warmth and brightness in Stukely's wooden barn."
773,4312,Gissing,George,"Gissing, George",male,A Life's Morning,1888,novel,PG4312_raw.txt,Wilfrid Athel went down invalided a few days after the beginning of Trinity term.
774,51883,Eggleston,George Cary,"Eggleston, George Cary",male,Evelyn Byrd,1904,novel,PG51883_raw.txt,A BATTERY of six twelve-pounder Napoleon guns lay in a little skirt of woodland on the south bank of the Rapidan.
775,42109,Sedgwick,Anne Douglas,"Sedgwick, Anne Douglas",female,The Dull Miss Archinard,1898,novel,PG42109_raw.txt,Peter Odd was fishing.
776,2726,Alcott,Louisa May,"Alcott, Louisa May",female,Eight Cousins,1875,young adult,PG2726_raw.txt,"--Two Girls Rose sat all alone in the big best parlor, with her little handkerchief laid ready to catch the first tear, for she was thinking of her troubles, and a shower was expected."
777,33490,Thurston,Katherine Cecil,"Thurston, Katherine Cecil",female,The Gambler,1867,novel,PG33490_raw.txt,"An eight-mile drive over rain-washed Irish roads in the quick-falling dusk of autumn is an experience trying to the patience, even to the temper, of the average Saxon."
778,44455,Baring-Gould,S. (Sabine),"Baring-Gould, S. (Sabine)",unknown,Noémi,1894,historical novel,PG44455_raw.txt,JEAN del' Peyra was standing scraping a staff to form a lance-shaft.
779,50255,Vachell,Horace Annesley,"Vachell, Horace Annesley",male,Fishpingle,1917,novel,PG50255_raw.txt,Fishpingle’s room at Pomfret Court challenged the interest of visitors to that ancient manor-house.
780,30836,Biggers,Earl Derr,"Biggers, Earl Derr",male,Seven Keys to Baldpate,1913,crime novel,PG30836_raw.txt,"A young woman was crying bitterly in the waiting-room of the railway station at Upper Asquewan Falls, New York."
781,13969,Machen,Arthur,"Machen, Arthur",male,The Hill of Dreams,1907,novel,PG13969_raw.txt,There was a glow in the sky as if great furnace doors were opened.
782,31915,Ottolengui,Rodrigues,"Ottolengui, Rodrigues",male,An Artist in Crime,1892,crime novel,PG31915_raw.txt,"Jack Barnes never gets left, you bet."
783,2432,Trollope,Anthony,"Trollope, Anthony",male,Barchester Towers,1857,novel,PG2432_raw.txt,"In the latter days of July in the year 185-, a most important question was for ten days hourly asked in the cathedral city of Barchester, and answered every hour in various ways--Who was to be the new Bishop?"
784,7529,James,Henry,"James, Henry",male,The Reverberator,1888,novel,PG7529_raw.txt,"“I guess my daughter’s in here,” the old man said leading the way into the little salon de lecture."
785,42520,Wentworth,Patricia,"Wentworth, Patricia",female,A Marriage Under the Terror,1910,novel,PG42520_raw.txt,"It was high noon on a mid-August morning of the year 1792, but Jeanne, the waiting-maid, had only just set the coffee down on the small table within the ruelle of Mme de Montargis’ magnificent bed."
786,38897,Chadwick,Lester,"Chadwick, Lester",male,Baseball Joe on the School Nine,1912,young adult,PG38897_raw.txt,"Look out now, fellows; here goes for a high one!"
787,5231,Trollope,Anthony,"Trollope, Anthony",male,The Way We Live Now,1875,crime novel,PG5231_raw.txt,"Let the reader be introduced to Lady Carbury, upon whose character and doings much will depend of whatever interest these pages may have, as she sits at her writing-table in her own room in her own house in Welbeck Street."
788,4653,Corelli,Marie,"Corelli, Marie",female,God's Good Man,1919,novel,PG4653_raw.txt,"The last breath of a long winter had blown its final farewell across the hills,--the last frost had melted from the broad, low-lying fields, relaxing its iron grip from the clods of rich, red-brown earth which, now, soft and broken, were sprouting thick with the young corn's tender green."
789,19016,Stratemeyer,Edward,"Stratemeyer, Edward",male,Dave Porter at Star Ranch,1910,young adult,PG19016_raw.txt,"Why, Dave, what are you going to do with that revolver?"
790,30447,Warman,Cy,"Warman, Cy",male,Snow on the Headlight,1899,novel,PG30447_raw.txt,"Good managers are made from messenger boys, brakemen, wipers and telegraphers; just as brave admirals are produced in due time by planting a cadet in a naval school."
791,580,Dickens,Charles,"Dickens, Charles",male,The Pickwick Papers,1836,satire,PG580_raw.txt,"The first ray of light which illumines the gloom, and converts into a dazzling brilliancy that obscurity in which the earlier history of the public career of the immortal Pickwick would appear to be involved, is derived from the perusal of the following entry in the Transactions of the Pickwick Club, which the editor of these papers feels the highest pleasure in laying before his readers, as a proof of the careful attention, indefatigable assiduity, and nice discrimination, with which his search among the multifarious documents confided to him has been ‘May 12, 1827."
792,12891,Mason,A. E. W. (Alfred Edward Woodley),"Mason, A. E. W. (Alfred Edward Woodley)",male,Running Water,1906,novel,PG12891_raw.txt,The Geneva express jerked itself out of the Gare de Lyons.
793,32704,Rhodes,Eugene Manlove,"Rhodes, Eugene Manlove",male,Stepsons of Light,1920,novel,PG32704_raw.txt,There are two sorts of people--those who point with pride and those who view with alarm.
794,42797,Sherwood,Margaret Pollock,"Sherwood, Margaret Pollock",female,The Worn Doorstep,1916,novel,PG42797_raw.txt,"At last I have found the very place for our housekeeping; I have been searching for days: did you know it, dear?"
795,11639,Cabell,James Branch,"Cabell, James Branch",male,Figures of Earth,1921,speculative fiction,PG11639_raw.txt,"Is dedicated this history of a champion: less to repay than to acknowledge large debts to each of them, collectively at outset, as hereafter seriatim."
796,34575,Francis,John,"Francis, John",male,The Triumph of Virginia Dale,1921,novel,PG34575_raw.txt,He owned the great textile mill down by the river where hundreds of people were employed and which hummed and clattered from morning until night to add to his wealth.
797,1473,Edgeworth,Maria,"Edgeworth, Maria",female,The Absentee,1812,satire,PG1473_raw.txt,"'Are you to be at Lady Clonbrony's gala next week?' said Lady Langdale to Mrs. Dareville, whilst they were waiting for their carriages in the crush-room of the opera house."
798,35902,Ottolengui,Rodrigues,"Ottolengui, Rodrigues",male,Final Proof,1898,crime novel,PG35902_raw.txt,"Mr. Mitchel was still at breakfast one morning, when the card of Mr. Barnes was brought to him by his man Williams."
799,17381,Lowndes,Marie Belloc,"Lowndes, Marie Belloc",female,What Timmy Did,1922,novel,PG17381_raw.txt,"The telephone bell rang sharply in the sunlit and charming, if shabby, hall of Old Place."
800,38470,Williamson,"A. M. (Alice Muriel), Williamson, C. N. (Charles Norris)","Williamson, A. M. (Alice Muriel), Williamson, C. N. (Charles Norris)",both,Lord John in New York,1915,crime novel,PG38470_raw.txt,"More letters and flowers for you, Lord John, said my nurse."
801,49860,Cobb,Sylvanus,"Cobb, Sylvanus",unknown,The Smuggler of King's Cove,1896,novel,PG49860_raw.txt,"We doubt if there is anywhere on the sea board of England another stretch of coast so wild and rugged, and so forbidding of aspect to navigators, as is that of Headlandshire--probably so called because of its numerous bold headlands overlooking the Irish Sea."
802,37927,Ward,Kenneth,"Ward, Kenneth",male,The Boy Volunteers with the French Airmen,1917,young adult,PG37927_raw.txt,"Antwerp was in a fever of excitement, as Ralph and Alfred marched up from the quay with the Belgian troops, and rumors of an immediate attack on the city were flying about."
803,44347,Fielding,"Jane, Tregarthen, J. C. (John Coulson)","Fielding, Jane, Tregarthen, J. C. (John Coulson)",both,Master Reynard,1913,novel,PG44347_raw.txt,"The earth where I was born was far down the face of a steep cliff and opened on a sloping shelf of turf, from the edge of which the undercliff fell sheer to the sea."
804,30190,Holley,Marietta,"Holley, Marietta",female,Around the World with Josiah Allen's Wife,1899,novel,PG30190_raw.txt,"Our son, Thomas Jefferson, and his wife, Maggie, have been wadin' through a sea of trouble."
805,40265,Hawes,Charles Boardman,"Hawes, Charles Boardman",male,The Great Quest,1920,novel,PG40265_raw.txt,"One morning early in the summer of 1826, I brushed the sweat from my forehead and the flour from my clothes, unrolled my shirt-sleeves to my wrists, donned my coat, and, with never a suspicion that that day was to be unlike any other, calmly walked out into the slanting sunshine."
806,50895,MacGill,Patrick,"MacGill, Patrick",male,The Rat-Pit,1915,historical novel,PG50895_raw.txt,In the city of Glasgow there is a lodging-house for women known as “The Rat-pit.”
807,21485,Kingston,William Henry Giles,"Kingston, William Henry Giles",male,The Young Rajah,1922,novel,PG21485_raw.txt,"The stout old _Glamorgan Castle_, with studding-sails on either side, was running before the trade-wind on her course to India."
808,19776,Murfree,Mary Noailles,"Murfree, Mary Noailles",female,The Ordeal,1911,novel,PG19776_raw.txt,"Nowhere could the idea of peace be more serenely, more majestically, expressed."
809,52139,Deeping,Warwick,"Deeping, Warwick",male,Uther and Igraine,1903,novel,PG52139_raw.txt,Beneath the dark cornices of a thicket of wind-stunted pines stood a small company of women looking out into the hastening night.
810,14409,Adams,Henry,"Adams, Henry",male,Esther,1884,novel,PG14409_raw.txt,"The new church of St. John's, on Fifth Avenue, was thronged the morning of the last Sunday of October, in the year 1880."
811,37209,Barbour,Ralph Henry,"Barbour, Ralph Henry",male,The Turner Twins,1921,young adult,PG37209_raw.txt,"“Jail,” said the boy in the gray flannels."
812,48644,Anderson,Ada Woodruff,"Anderson, Ada Woodruff",female,The Heart of the Red Firs,1908,novel,PG48644_raw.txt,The children were putting away their books.
813,30572,Coolidge,Dane,"Coolidge, Dane",male,Silver and Gold,1919,novel,PG30572_raw.txt,"The day had dawned on the summit of Apache Leap and a golden eagle, wheeling high above the crags, flashed back the fire of the sun from his wings; but in the valley below where old Pinal lay sleeping the heat had not begun."
814,41962,White,Samuel Alexander,"White, Samuel Alexander",male,Law of the North,1913,adventure novel,PG41962_raw.txt,"Before Basil Dreaulond, the Hudson's Bay Company's courier, had won half the mile-long Nisgowan portage, the familiar noise of men toiling in pack-harness reached his ears."
815,52180,Walcott,Earle Ashley,"Walcott, Earle Ashley",male,The Apple of Discord,1907,novel,PG52180_raw.txt,"Colonel Wharton Kendrick leaned back in his chair, stroked his red side-whiskers reflectively, and looked across the table with an command of words had evidently failed him."
816,4394,Corelli,Marie,"Corelli, Marie",female,A Romance of Two Worlds,1886,novel,PG4394_raw.txt,"We live in an age of universal inquiry, ergo of universal scepticism."
817,27453,Goodchild,George,"Goodchild, George",male,Colorado Jim,1922,novel,PG27453_raw.txt,"Emily at the door, clasping the fifty-dollar note in her grimy paw, waited until the coach was a mere dot in the distance."
818,21886,Johnston,Mary,"Johnston, Mary",female,Prisoners of Hope,1898,novel,PG21886_raw.txt,"""She will reach the wharf in half an hour."""
819,42816,Merchant,"Ella, Jones, Alice Ilgenfritz","Merchant, Ella, Jones, Alice Ilgenfritz",female,Unveiling a Parallel,1893,science fiction,PG42816_raw.txt," ""A new person is to me always a great event, and hinders me from sleep."""
820,43485,Sharp,William,"Sharp, William",male,Pharais,1895,novel,PG43485_raw.txt,"It was midway in the seventh month of her great joy that the child moved, while a rapture leaped to her heart, within the womb of Lora, daughter of the dead Norman Maclean, minister of Innisròn, in the Outer On the same eve the cruel sorrow came to her that had lain waiting in the dark place beyond the sunrise."
821,967,Dickens,Charles,"Dickens, Charles",male,Nicholas Nickleby,1839,novel,PG967_raw.txt,"There once lived, in a sequestered part of the county of Devonshire, one Mr. Godfrey Nickleby: a worthy gentleman, who, taking it into his head rather late in life that he must get married, and not being young enough or rich enough to aspire to the hand of a lady of fortune, had wedded an old flame out of mere attachment, who in her turn had taken him for the same reason."
822,39786,Orczy,"Emmuska Orczy, Baroness","Orczy, Emmuska Orczy, Baroness",unknown,Beau Brocade,1907,historical novel,PG39786_raw.txt,The gaffers stood round and shook their heads.
823,48315,Benson,E. F. (Edward Frederic),"Benson, E. F. (Edward Frederic)",male,David Blaize,1916,novel,PG48315_raw.txt,"There was a new class-room in course of construction for the first form at Helmsworth Preparatory School, and the ten senior boys, whose united ages amounted to some hundred and thirty years, were taken for the time being in the school museum."
824,2197,Dostoyevsky,Fyodor,"Dostoyevsky, Fyodor",male,The Gambler,1867,novel,PG2197_raw.txt,I returned from two weeks leave of absence to find that my patrons had arrived three days ago in Roulettenberg.
825,47817,Broderick,Therese,"Broderick, Therese",female,The Brand,1909,novel,PG47817_raw.txt,For two days the westbound train had hurried over the prairies as if it understood the heart of the girl and strove to gratify her impatience for a glimpse of the mountains.
826,45822,Dumas,Alexandre,"Dumas, Alexandre",male,"Balsamo, the Magician",1891,novel,PG45822_raw.txt,"On the left bank of the Rhine, near the spot where the Selz rivulet springs forth, the foothill ranges rise of many mountains, of which the bristling humps seem to rush northerly like herds of frightened buffaloes, disappearing in the haze."
827,50792,Scott,Morgan,"Scott, Morgan",male,The Great Oakdale Mystery,1912,young adult,PG50792_raw.txt,"Two boys, each carrying a gun, came out of a strip of woods and paused."
828,35326,Rives,Hallie Erminie,"Rives, Hallie Erminie",female,The Long Lane's Turning,1916,novel,PG35326_raw.txt,The dark was falling over the court-room.
829,6985,Wodehouse,P. G. (Pelham Grenville),"Wodehouse, P. G. (Pelham Grenville)",unknown,A Prefect's Uncle,1903,satire,PG6985_raw.txt,"Marriott walked into the senior day-room, and, finding no one there, hurled his portmanteau down on the table with a bang."
830,29752,Barr,Amelia E.,"Barr, Amelia E.",female,An Orkney Maid,1918,novel,PG29752_raw.txt,The House of Ragnor was a large and very picturesque edifice.
831,23287,Borrow,George,"Borrow, George",male,Lavengro,1851,novel,PG23287_raw.txt,"On an evening of July, in the year 18--, at East D---, a beautiful little town in a certain district of East Anglia, I first saw the light."
832,3424,Clarke,Marcus Andrew Hislop,"Clarke, Marcus Andrew Hislop",male,For the Term of His Natural Life,1870,historical novel,PG3424_raw.txt,"My Dear Sir Charles, I take leave to dedicate this work to you, not merely because your nineteen years of political and literary life in Australia render it very fitting that any work written by a resident in the colonies, and having to do with the history of past colonial days, should bear your name upon its dedicatory page; but because the publication of my book is due to your advice and encouragement."
833,2046,Brown,William Wells,"Brown, William Wells",male,Clotel,1853,novel,PG2046_raw.txt,"MORE than two hundred years have elapsed since the first cargo of slaves was landed on the banks of the James River, in the colony of Virginia, from the West coast of Africa."
834,40734,Thorne,Guy,"Thorne, Guy",male,The Socialist,1909,novel,PG40734_raw.txt,There are as many social degrees in the peerage as there are in the middle and lower classes.
835,35808,Stuart,Gordon (Adventure story writer),"Stuart, Gordon (Adventure story writer)",unknown,The Boy Scouts of the Air in Indian Land,1912,young adult,PG35808_raw.txt,"""There she comes,"" exclaimed a boy, one of a crowd awaiting the evening train in the hot little box of a depot at Silver City, New Mexico."
836,41525,Kent,Elizabeth,"Kent, Elizabeth",female,The House Opposite,1902,crime novel,PG41525_raw.txt,"What I am about to relate occurred but a few years ago--in the summer of '99, in fact."
837,6471,Marryat,Frederick,"Marryat, Frederick",male,The Children of the New Forest,1847,young adult,PG6471_raw.txt,The circumstances which I am about to relate to my juvenile readers took place in the year 1647.
838,53711,Grant,Robert,"Grant, Robert",male,The Orchid,1905,novel,PG53711_raw.txt,It was generally recognized that Lydia Arnold's perceptions were quicker than those of most other people.
839,40702,Holmes,Mary Jane,"Holmes, Mary Jane",female,Gretchen,1887,novel,PG40702_raw.txt,"""BREVOORT HOUSE, NEW YORK, Oct. 6th, 18--."
840,21913,Stoddard,William Osborn,"Stoddard, William Osborn",male,The Talking Leaves,1882,novel,PG21913_raw.txt,"""Look, Rita! look!"""
841,8867,Tarkington,Booth,"Tarkington, Booth",male,The Magnificent Ambersons,1918,novel,PG8867_raw.txt,"Major Amberson had “made a fortune” in 1873, when other people were losing fortunes, and the magnificence of the Ambersons began then."
842,35484,Bonner,Geraldine,"Bonner, Geraldine",female,The Black Eagle Mystery,1916,crime novel,PG35484_raw.txt,Hello! said Babbitts from the sheets of the morning paper.
843,42529,Blackmore,R. D. (Richard Doddridge),"Blackmore, R. D. (Richard Doddridge)",male,Dariel,1897,novel,PG42529_raw.txt,"If any man came to me, and said, ""You are going to tell your tale, good sir, without knowing how to handle it,"" I should look at him first with some surprise, and anger at his interference, yet in a very few minutes, unless he wanted to argue about it, probably he would have my confession, and a prayer for his assistance."
844,5340,Montgomery,L. M. (Lucy Maud),"Montgomery, L. M. (Lucy Maud)",female,Further Chronicles of Avonlea,1920,novel,PG5340_raw.txt,Max always blesses the animal when it is referred to; and I don't deny that things have worked together for good after all.
845,1690,Haggard,H. Rider (Henry Rider),"Haggard, H. Rider (Henry Rider)",male,Marie,1912,novel,PG1690_raw.txt,"My dear Sir Henry,— Nearly thirty-seven years have gone by, more than a generation, since first we saw the shores of Southern Africa rising from the sea."
846,526,Conrad,Joseph,"Conrad, Joseph",male,Heart of Darkness,1899,novel,PG526_raw.txt,"The Nellie, a cruising yawl, swung to her anchor without a flutter of the sails, and was at rest."
847,10124,Baum,L. Frank (Lyman Frank),"Baum, L. Frank (Lyman Frank)",male,Aunt Jane's Nieces and Uncle John,1911,young adult,PG10124_raw.txt,Major Gregory Doyle paced nervously up and down the floor of the cosy sitting room.
848,37335,Reed,Helen Leah,"Reed, Helen Leah",female,Brenda's Bargain,1903,young adult,PG37335_raw.txt,One fine October afternoon Brenda Barlow walked leisurely across the Common by one of the diagonal paths from Beacon Street to the shopping district.
849,33019,Kummer,Frederic Arnold,"Kummer, Frederic Arnold",male,The Green God,1911,crime novel,PG33019_raw.txt,"The dull October afternoon was rapidly drawing to a close as I passed through the village of Pinhoe, and set my steps rather wearily toward Exeter."
850,35076,Zangwill,Israel,"Zangwill, Israel",male,Ghetto Tragedies,1899,novel,PG35076_raw.txt,"It was not till she had fasted every Monday and Thursday for a twelvemonth, that Zillah's long yearning for a child was gratified."
851,26075,Alger,"Horatio, Jr.","Alger, Horatio, Jr.",male,The Erie Train Boy,1891,novel,PG26075_raw.txt,"""Papers, magazines, all the popular novels! Can't I sell you something this morning?"""
852,27475,Ryan,Marah Ellis,"Ryan, Marah Ellis",female,That Girl Montana,1901,novel,PG27475_raw.txt,"The young man looked across at the girl, and smiled doubtfully."
853,37149,Wheeler,Edward L. (Edward Lytton),"Wheeler, Edward L. (Edward Lytton)",male,Fritz to the Front,1881,crime novel,PG37149_raw.txt,"One bright, hot August morning a cheap excursion was advertised to leave South Street wharf, Philadelphia, for Atlantic City--that lively little city by the sea, which is so fast growing in size and popularity as to rival the more noted of the Atlantic coast summer resorts."
854,21572,Marryat,Frederick,"Marryat, Frederick",male,Percival Keene,1842,novel,PG21572_raw.txt,"Captain Frederick Marryat was born July 10 1792, and died August 8 1848."
855,12163,Wells,H. G. (Herbert George),"Wells, H. G. (Herbert George)",male,The Sleeper Awakes,1899,science fiction,PG12163_raw.txt,"One afternoon, at low water, Mr. Isbister, a young artist lodging at Boscastle, walked from that place to the picturesque cove of Pentargen, desiring to examine the caves there."
856,483,Tarkington,Booth,"Tarkington, Booth",male,The Conquest of Canaan,1921,novel,PG483_raw.txt,"A dry snow had fallen steadily throughout the still night, so that when a cold, upper wind cleared the sky gloriously in the morning the incongruous Indiana town shone in a white harmony--roof, ledge, and earth as evenly covered as by moonlight."
857,31773,McElroy,John,"McElroy, John",male,"Si Klegg, Book 3",1910,novel,PG31773_raw.txt,"SOME days later, Si had charge of a picket-post on the Readyville Pike, near Cripple Deer Creek."
858,17745,Curwood,James Oliver,"Curwood, James Oliver",male,The Courage of Marge O'Doone,1918,novel,PG17745_raw.txt,"If you had stood there in the edge of the bleak spruce forest, with the wind moaning dismally through the twisting trees--midnight of deep December--the Transcontinental would have looked like a thing of fire; dull fire, glowing with a smouldering warmth, but of strange ghostliness and out of place."
859,36170,Cullum,Ridgwell,"Cullum, Ridgwell",male,The Son of his Father,1915,novel,PG36170_raw.txt,"""To wine, women and gambling, at the age of twenty-four--one hundred thousand dollars."
860,78,Burroughs,Edgar Rice,"Burroughs, Edgar Rice",male,Tarzan of the Apes,1912,speculative fiction,PG78_raw.txt,"Out to Sea I had this story from one who had no business to tell it to me, or to any other."
861,50607,Crawford,F. Marion (Francis Marion),"Crawford, F. Marion (Francis Marion)",male,"Katherine Lauderdale, Vol. 1 of 2",1893,novel,PG50607_raw.txt,"“I prefer the dark style, myself--like my cousin,” said John Ralston, “And you will therefore naturally marry a fair woman,” answered his companion, Hamilton Bright, stopping to look at the display in a florist’s window."
862,49856,Booth,Edward Charles,"Booth, Edward Charles",male,The Post-Girl,1908,novel,PG49856_raw.txt,"When summer comes Mrs. Gatheredge talks of repapering her parlor, and Ginger gets him ready to sleep in the scullery at a night’s notice, but the letting of lodgings is not a staple industry in this quarter of Yorkshire, and folks would fare ill on it who knew nothing of the art of keeping a pig or growing their own potatoes in the bit of garden at the Visitors pass through, indeed, in large enough numbers between seed- and harvest-time (mostly by bicycle), staring their way round the village from house to house."
863,39709,Daggett,Mary Stewart,"Daggett, Mary Stewart",female,Mariposilla,1895,novel,PG39709_raw.txt,"When I abandoned the home of my girlhood, and took my delicate child to California, I started upon the journey goaded only by apathetic hopes, sustained only by the desperation of despair."
864,2807,Johnston,Mary,"Johnston, Mary",female,To Have and to Hold,1899,novel,PG2807_raw.txt,"THE work of the day being over, I sat down upon my doorstep, pipe in hand, to rest awhile in the cool of the evening."
865,32732,Oppenheim,E. Phillips (Edward Phillips),"Oppenheim, E. Phillips (Edward Phillips)",male,Jacob's Ladder,1921,crime novel,PG32732_raw.txt,"Seated at breakfast on that memorable July morning, Jacob Pratt presented all the appearance of a disconsolate man."
866,27438,Lockhart,Caroline,"Lockhart, Caroline",female,'Me--Smith',1911,novel,PG27438_raw.txt,"A man on a tired gray horse reined in where a dim cattle-trail dropped into a gulch, and looked behind him. "
867,20708,Seely,Herman Gastrell,"Seely, Herman Gastrell",male,A Son of the City,1917,young adult,PG20708_raw.txt,"Startled from a sound sleep, he fumbled blindly beneath the bed that he might throttle the insistent alarm clock before the clamor awakened the other members of the household."
868,13261,Forman,Justus Miles,"Forman, Justus Miles",male,Jason,1908,novel,PG13261_raw.txt,"Marie's little flat, which overlooked the gardens, they drove down the quiet rue du Luxembourg, and at the Place St. Sulpice turned to the left."
869,20025,Stimson,Frederic Jesup,"Stimson, Frederic Jesup",male,Pirate Gold,1895,novel,PG20025_raw.txt,"It consisted of a few hundred new American eagles and a few times as many Spanish doubloons; for pirates like good broad pieces, fit to skim flat-spun across the waves, or play pitch-and-toss with for men's lives or women's loves; they give five-dollar pieces or thin British guineas to the boy who brings them drink, and silver to their bootblacks, priests, or beggars."
870,1606,Scott,Walter,"Scott, Walter",male,Kenilworth,1821,historical novel,PG1606_raw.txt,"I am an innkeeper, and know my grounds, And study them; Brain o' man, I study them."
871,222,Maugham,W. Somerset (William Somerset),"Maugham, W. Somerset (William Somerset)",male,The Moon and Sixpence,1919,novel,PG222_raw.txt,I confess that when first I made acquaintance with Charles Strickland
872,40366,Johnston,Annie F. (Annie Fellows),"Johnston, Annie F. (Annie Fellows)",female,Mary Ware in Texas,1910,young adult,PG40366_raw.txt,THE musicians were tuning their instruments somewhere behind the palms in the hotel courtyard.
873,34828,Flaubert,Gustave,"Flaubert, Gustave",male,Sentimental Education,1904,novel,PG34828_raw.txt,"On the 15th of September, 1840, about six o'clock in the morning, the _Ville de Montereau_, just on the point of starting, was sending forth great whirlwinds of smoke, in front of the Quai St. Bernard."
874,43985,Baring-Gould,S. (Sabine),"Baring-Gould, S. (Sabine)",unknown,Domitia,1898,novel,PG43985_raw.txt,Flashes as of lightning shot from each side of a galley as she was being rowed into port.
875,30093,Maher,Richard Aumerle,"Maher, Richard Aumerle",male,The Shepherd of the North,1916,novel,PG30093_raw.txt,The Bishop of Alden was practising his French upon Arsene LaComb.
876,29278,Bradley,Mary Hastings,"Bradley, Mary Hastings",female,The Innocent Adventuress,1921,novel,PG29278_raw.txt,Maria Angelina was eavesdropping.
877,144,Woolf,Virginia,"Woolf, Virginia",female,The Voyage Out,1915,novel,PG144_raw.txt,"As the streets that lead from the Strand to the Embankment are very narrow, it is better not to walk down them arm-in-arm."
878,126,Doyle,Arthur Conan,"Doyle, Arthur Conan",male,The Poison Belt,1913,science fiction,PG126_raw.txt,"Being an account of another adventure of Prof. George E. Challenger, Lord John Roxton, Prof. Summerlee, and Mr. E. D. Malone, the discoverers of ""The Lost World"" It is imperative that now at once, while these stupendous events are still clear in my mind, I should set them down with that exactness of detail which time may blur."
879,44150,Butler,Ellis Parker,"Butler, Ellis Parker",male,The Jack-Knife Man,1920,novel,PG44150_raw.txt,"PETER LANE GEORGE RAPP, the red-faced livery-man from town, stood with his hands in the pockets of his huge bear-skin coat, his round face glowing, looking down at Peter Lane, with amusement wrinkling the corners of his eyes."
880,33195,Barr,Amelia E.,"Barr, Amelia E.",female,Was It Right to Forgive? A Domestic Romance,1899,novel,PG33195_raw.txt,"The first motives were inherited tendencies, carefully educated; the last one, a conscious principle, going down to the depths of his nature and sharply dividing whatever was just and right from whatever was false and wrong."
881,37378,Thorne,"Paul, Thorne, Mabel","Thorne, Paul, Thorne, Mabel",both,The Secret Toll,1922,crime novel,PG37378_raw.txt,I’m damned if I give up a cent!
882,7381,Trollope,Anthony,"Trollope, Anthony",male,The Eustace Diamonds,1872,satire,PG7381_raw.txt,"Lizzie Greystock It was admitted by all her friends, and also by her enemies,--who were in truth the more numerous and active body of the two,--that Lizzie Greystock had done very well with herself."
883,48443,Phelps,Elizabeth Stuart,"Phelps, Elizabeth Stuart",female,A Singular Life,1894,novel,PG48443_raw.txt,"There were seven of them at the table that day, and they were talking about heredity."
884,21116,Walter,"Eugene, Hornblow, Arthur","Walter, Eugene, Hornblow, Arthur",male,The Easiest Way,1911,novel,PG21116_raw.txt,The hour was late and the theatres were emptying.
885,2084,Butler,Samuel,"Butler, Samuel",male,The Way of All Flesh,1903,biographical fiction,PG2084_raw.txt,"When I was a small boy at the beginning of the century I remember an old man who wore knee-breeches and worsted stockings, and who used to hobble about the street of our village with the help of a stick."
886,49426,Bolton,Sarah Knowles,"Bolton, Sarah Knowles",female,"A Country Idyl, and Other Stories",1898,novel,PG49426_raw.txt,"IN THE midst of New England mountains, covered with pine and cedar, lies the quiet town of Nineveh, looking towards the sea."
887,34415,Bindloss,Harold,"Bindloss, Harold",male,For the Allinson Honor,1913,novel,PG34415_raw.txt,"Mrs. Olcott, a young and attractive woman, reclined in a canvas chair beside a tea-table on the lawn in front of the cottage she had lately taken in the country."
888,51840,Beach,Rex,"Beach, Rex",male,The Spoilers,1905,historical novel,PG51840_raw.txt,"Glenister gazed out over the harbor, agleam with the lights of anchored ships, then up at the crenelated mountains, black against the sky."
889,50512,Harland,Marion,"Harland, Marion",female,Mr. Wayt's Wife's Sister,1894,novel,PG50512_raw.txt,"ONE breezy May day, such a little while ago that it is hardly safe to name the year, a New Jersey ferry “car-boat” was so far behind her time that the 12.30 train for Fairhill left without waiting for her."
